2018-04-03,KC,DET,1,0,NaN,-115,NaN,-105,NaN,101,NaN,-111
2018-04-03,TB,NYY,4,8,NaN,137,NaN,-152,NaN,166,NaN,-185
2018-04-03,SEA,SF,6,4,NaN,110,NaN,-130,NaN,105,NaN,-115
2018-04-03,BOS,MIA,4,2,NaN,-260,NaN,215,NaN,-270,NaN,239
2018-04-03,CWS,TOR,5,7,NaN,140,NaN,-165,NaN,166,NaN,-185
2018-04-03,PHI,NYM,0,2,NaN,-107,NaN,-113,NaN,114,NaN,-126
2018-04-03,WSH,ATL,6,13,NaN,-115,NaN,-105,NaN,-129,NaN,117
2018-04-03,STL,MIL,4,5,NaN,120,NaN,-140,NaN,-102,NaN,-108
2018-04-03,BAL,HOU,6,10,NaN,210,NaN,-255,NaN,222,NaN,-250
2018-04-03,LAD,ARI,1,5,NaN,-175,NaN,150,NaN,-173,NaN,156
2018-04-03,TEX,OAK,4,1,NaN,-110,NaN,-110,NaN,118,NaN,-131
2018-04-03,CLE,LAA,2,11,NaN,100,NaN,-120,NaN,120,NaN,-133
2018-04-03,COL,SD,4,8,NaN,-122,NaN,102,NaN,-106,NaN,-104
2018-04-04,WSH,ATL,1,7,NaN,-200,NaN,170,NaN,-210,NaN,188
2018-04-04,TB,NYY,2,7,NaN,195,NaN,-235,NaN,235,NaN,-267
2018-04-04,PHI,NYM,2,4,NaN,136,NaN,-156,NaN,142,NaN,-158
2018-04-04,BAL,HOU,2,3,NaN,170,NaN,-205,NaN,150,NaN,-166
2018-04-04,LAD,ARI,0,3,NaN,-130,NaN,110,NaN,-131,NaN,118
2018-04-04,CLE,LAA,2,3,NaN,-155,NaN,135,NaN,-155,NaN,140
2018-04-04,MIN,PIT,7,3,NaN,-110,NaN,-110,NaN,106,NaN,-116
2018-04-04,CWS,TOR,4,3,NaN,170,NaN,-205,NaN,199,NaN,-223
2018-04-04,SEA,SF,1,10,NaN,117,NaN,-137,NaN,126,NaN,-140
2018-04-04,STL,MIL,6,0,NaN,-120,NaN,100,NaN,-111,NaN,101
2018-04-04,TEX,OAK,2,6,NaN,130,NaN,-150,NaN,144,NaN,-160
2018-04-04,COL,SD,5,2,NaN,-128,NaN,108,NaN,-131,NaN,119
2018-04-05,NYM,WSH,8,2,NaN,135,NaN,-160,NaN,140,NaN,-155
2018-04-05,TB,BOS,2,3,NaN,210,NaN,-250,NaN,205,NaN,-230
2018-04-05,MIA,PHI,0,5,NaN,135,NaN,-160,NaN,131,NaN,-145
2018-04-05,TEX,OAK,6,3,NaN,121,NaN,-134,NaN,141,NaN,-157
2018-04-05,COL,SD,3,1,NaN,-120,NaN,100,NaN,-103,NaN,-107
2018-04-05,SEA,MIN,2,4,NaN,-118,NaN,108,NaN,-105,NaN,-105
2018-04-05,DET,CWS,9,7,NaN,117,NaN,-129,NaN,109,NaN,-119
2018-04-05,BAL,NYY,5,2,NaN,217,NaN,-244,NaN,239,NaN,-270
2018-04-05,CIN,PIT,2,5,NaN,110,NaN,-130,NaN,146,NaN,-162
2018-04-05,ARI,STL,3,1,NaN,100,NaN,-120,NaN,109,NaN,-119
2018-04-05,CHC,MIL,8,0,NaN,-135,NaN,115,NaN,-109,NaN,-101
2018-04-06,ATL,COL,8,3,NaN,120,NaN,-140,NaN,137,NaN,-152
2018-04-06,KC,CLE,2,3,NaN,175,NaN,-210,NaN,213,NaN,-240
2018-04-06,CIN,PIT,3,14,NaN,110,NaN,-130,NaN,-121,NaN,110
2018-04-06,BAL,NYY,7,3,NaN,160,NaN,-185,NaN,162,NaN,-180
2018-04-06,TOR,TEX,8,5,NaN,-120,NaN,100,NaN,-116,NaN,106
2018-04-06,CHC,MIL,4,5,NaN,-150,NaN,130,NaN,-131,NaN,118
2018-04-06,SD,HOU,4,1,NaN,230,NaN,-280,NaN,254,NaN,-288
2018-04-06,OAK,LAA,9,13,NaN,135,NaN,-155,NaN,118,NaN,-131
2018-04-07,NYM,WSH,3,2,NaN,135,NaN,-160,NaN,140,NaN,-155
2018-04-07,BAL,NYY,3,8,NaN,180,NaN,-220,NaN,205,NaN,-230
2018-04-07,TB,BOS,3,10,NaN,150,NaN,-175,NaN,155,NaN,-172
2018-04-07,DET,CWS,6,1,NaN,-110,NaN,-110,NaN,109,NaN,-119
2018-04-07,SEA,MIN,11,4,NaN,130,NaN,-150,NaN,147,NaN,-164
2018-04-07,ARI,STL,3,5,NaN,-115,NaN,-105,NaN,-101,NaN,-109
2018-04-07,CHC,MIL,5,2,NaN,-145,NaN,125,NaN,-133,NaN,120
2018-04-07,KC,CLE,1,0,NaN,175,NaN,-210,NaN,218,NaN,-245
2018-04-07,LAD,SF,5,7,NaN,-160,NaN,135,NaN,-126,NaN,114
2018-04-07,MIA,PHI,1,20,NaN,125,NaN,-145,NaN,153,NaN,-170
2018-04-07,CIN,PIT,7,4,NaN,120,NaN,-140,NaN,118,NaN,-131
2018-04-07,SD,HOU,0,1,NaN,225,NaN,-270,NaN,284,NaN,-325
2018-04-07,TOR,TEX,1,5,NaN,-130,NaN,110,NaN,-129,NaN,117
2018-04-07,ATL,COL,2,3,NaN,135,NaN,-155,NaN,132,NaN,-146
2018-04-07,OAK,LAA,7,3,NaN,111,NaN,-131,NaN,108,NaN,-118
2018-04-08,BAL,NYY,8,7,NaN,170,NaN,-200,NaN,168,NaN,-188
2018-04-08,TB,BOS,7,8,NaN,180,NaN,-220,NaN,179,NaN,-200
2018-04-08,KC,CLE,1,3,NaN,175,NaN,-210,NaN,189,NaN,-212
2018-04-08,CIN,PIT,0,5,NaN,130,NaN,-150,NaN,140,NaN,-155
2018-04-08,MIA,PHI,6,3,NaN,160,NaN,-185,NaN,179,NaN,-200
2018-04-08,CHC,MIL,3,0,NaN,-130,NaN,110,NaN,-114,NaN,104
2018-04-08,DET,CWS,1,0,NaN,125,NaN,-145,NaN,157,NaN,-175
2018-04-08,SD,HOU,1,4,NaN,210,NaN,-250,NaN,245,NaN,-277
2018-04-08,ARI,STL,4,1,NaN,125,NaN,-145,NaN,149,NaN,-165
2018-04-08,TOR,TEX,7,4,NaN,100,NaN,-120,NaN,-116,NaN,106
2018-04-08,ATL,COL,4,0,NaN,120,NaN,-140,NaN,140,NaN,-155
2018-04-08,LAD,SF,2,1,NaN,-200,NaN,170,NaN,-240,NaN,213
2018-04-08,OAK,LAA,1,6,NaN,150,NaN,-175,NaN,163,NaN,-181
2018-04-08,NYM,WSH,6,5,NaN,125,NaN,-145,NaN,166,NaN,-185
2018-04-09,TB,CWS,5,4,NaN,-121,NaN,100,NaN,-140,NaN,126
2018-04-09,DET,CLE,0,2,NaN,210,NaN,-255,NaN,268,NaN,-305
2018-04-09,CIN,PHI,5,6,NaN,135,NaN,-155,NaN,123,NaN,-136
2018-04-09,ATL,WSH,0,2,NaN,200,NaN,-240,NaN,222,NaN,-250
2018-04-09,MIL,STL,5,4,NaN,125,NaN,-145,NaN,134,NaN,-148
2018-04-09,TOR,BAL,7,1,NaN,115,NaN,-135,NaN,106,NaN,-117
